TIME,SATS,LATITUDE,LONGITUDE,ALT,COURSE,SPEED,PRESSURE,INTTEMP,EXTTEMP,HUMIDITY,GX,GY,GZ,AX,AY,AZ,MX,MY,MZ
19293400,8,31.213392,-96.356445,4993.11,88.75,2.92,882,8,11,50.1,-12.57,-7.02,2.69,-0.17,0.07,0.54,1.72,-4.7,3.72
19293500,9,31.213378,-96.356414,4960.3,88.75,2.92,882.55,8,11.25,50.1,-12.27,-6.9,2.69,-0.11,0.05,0.7,2.24,-4.53,3.63
19293600,9,31.213359,-96.356369,4930.12,107.85,12.12,883.5,8.06,11.25,50.2,-12.27,-6.9,2.62,-0.08,0.01,0.74,2.23,-4.45,3.6
19293700,9,31.213371,-96.356315,4895.67,107.85,12.12,884.29,8.06,11.25,50.2,-12.45,-6.77,2.75,0.02,0.11,0.69,1.92,-4.64,3.58
19293700,9,31.213371,-96.356315,4895.67,107.85,12.12,884.84,8.06,11.25,50.6,-12.45,-6.96,2.75,-0.02,-0.04,0.69,1.73,-4.45,3.51
19293800,9,31.213394,-96.356269,4858.92,78.12,9.52,885.86,8.06,11.25,51.2,-12.27,-6.71,2.38,-0.04,0.12,0.49,1.78,-4.45,3.5
19293900,9,31.213411,-96.356239,4826.12,78.12,9.52,886.42,8.06,11.25,51.2,-12.51,-7.08,2.62,-0.03,0.15,0.82,2.01,-4.39,3.47
19293900,9,31.213411,-96.356239,4826.12,78.12,9.52,886.97,8.06,11.25,51.2,-12.63,-6.84,2.44,0.06,0.14,0.4,2.15,-4.63,3.63
19294000,9,31.21342,-96.356216,4826.12,67.05,5.26,888,8.06,11.25,51.2,-11.96,-6.53,2.62,-0.07,0.05,0.99,1.9,-4.71,3.64
19294100,9,31.213394,-96.356193,4826.12,80.73,6.8,888.55,8.13,11.5,51,-12.45,-6.9,2.5,-0.1,-0.21,0.6,1.47,-4.22,3.88
19294200,9,31.21335,-96.35614,4734.91,106.1,12.87,889.1,8.06,11.5,51.3,-12.08,-7.08,2.5,-0.01,-0.29,0.57,1.96,-4,3.67
19294200,9,31.21335,-96.35614,4734.91,106.1,12.87,889.89,8.13,11.5,51.3,-12.15,-6.96,2.81,-0.12,-0.04,0.87,1.59,-4.25,3.59
19294300,9,31.213329,-96.356086,4703.41,106.1,12.87,890.68,8.13,11.5,51,-12.27,-6.84,2.69,-0.11,0.18,0.08,1.71,-4.64,3.66
19294400,9,31.21334,-96.356033,4673.56,94.76,10.79,891.31,8.13,11.5,51.3,-12.27,-6.84,2.69,-0.11,0.07,1.09,1.93,-4.35,3.45
19294500,9,31.213338,-96.355995,4643.37,94.76,10.79,891.86,8.13,11.5,51.3,-12.27,-6.65,2.81,-0.15,0.02,0.62,1.99,-4.24,3.46
19294600,9,31.21331,-96.355972,4611.22,92.94,8.23,892.81,8.19,11.5,51.3,-12.21,-6.71,2.75,-0.11,-0.08,0.68,2.18,-4.36,3.52
19294600,9,31.21331,-96.355972,4611.22,92.94,8.23,893.44,8.19,11.75,50.6,-12.15,-6.9,2.56,-0.03,0.01,0.86,2.23,-4.68,3.72
19294700,9,31.213275,-96.355941,4583.66,133.86,10.93,894.62,8.19,11.75,50.9,-12.21,-6.84,2.5,-0.28,0.04,0.19,1.57,-4.64,4.02
19294800,9,31.213249,-96.355918,4552.82,133.86,10.93,895.33,8.19,11.75,50.8,-12.27,-7.08,2.5,-0.33,-0.21,0.99,1.53,-4.22,3.71
19294800,9,31.213249,-96.355918,4552.82,133.67,9.01,895.96,8.19,11.75,50.8,-12.27,-6.84,2.81,0.02,-0.2,0.53,1.81,-4.15,3.48
19294900,9,31.213245,-96.355888,4552.82,129.71,8.35,896.75,8.19,11.75,50.4,-12.39,-6.84,2.44,-0.06,0,0.65,1.81,-4.42,3.47
19295000,9,31.213272,-96.355873,4498.69,129.71,8.35,897.31,8.19,11.75,50.4,-12.15,-6.84,2.5,-0.09,-0.1,0.73,1.93,-4.12,3.5
19295100,9,31.213275,-96.355857,4468.18,115.34,2.57,898.49,8.19,11.75,50.2,-12.45,-6.84,2.26,-0.03,0.21,0.53,2.11,-4.47,3.52
19295100,9,31.213275,-96.355857,4468.18,115.34,2.57,899.04,8.25,11.75,50.2,-12.27,-7.02,2.62,-0.25,0.04,0.67,1.87,-4.46,3.47
19295200,9,31.21327,-96.355842,4437.66,115.34,2.57,899.99,8.25,11.75,50.4,-12.33,-6.84,2.5,-0.22,-0.08,0.65,2.06,-4.47,3.49
19295300,9,31.213245,-96.355804,4409.12,122.46,8.93,900.38,8.25,12,50.8,-12.45,-6.84,2.87,-0.11,0.24,0.42,1.89,-4.7,3.61
19295400,9,31.213205,-96.355758,4381.23,122.46,8.93,900.93,8.25,11.75,50.8,-12.27,-6.65,2.69,-0.13,0.06,0.72,1.66,-4.25,3.53
19295400,9,31.213205,-96.355758,4381.23,122.46,8.93,901.57,8.25,12,50.8,-12.39,-6.9,2.81,-0.05,0.17,0.51,1.94,-4.23,3.46
19295500,9,31.213169,-96.35572,4381.23,134.93,12.68,902.35,8.31,12,50.8,-12.27,-6.59,2.44,-0.11,-0.09,0.74,2.27,-4.31,3.62
19295600,9,31.213125,-96.355674,4381.23,130.75,14.1,903.3,8.31,12,50.5,-12.33,-6.96,2.44,-0.01,0.2,0.77,2.16,-4.73,3.71
19295700,9,31.2131,-96.355636,4298.88,130.16,10.58,904.25,8.31,12,50.8,-12.33,-6.71,2.75,-0.2,-0.08,0.78,1.47,-4.34,3.77
19295700,9,31.2131,-96.355636,4298.88,130.16,10.58,904.64,8.31,12,50.8,-12.33,-7.14,2.5,-0.12,-0.26,0.83,1.93,-4.09,3.51
19295800,9,31.21309,-96.355606,4268.04,130.16,10.58,905.2,8.31,12.25,50.3,-12.39,-6.71,2.56,-0.02,-0.19,0.74,2.02,-4.48,3.47
19295900,9,31.21309,-96.35556,4238.19,113.66,10.59,906.38,8.31,12.25,50.9,-12.51,-7.14,2.62,-0.16,-0.15,0.63,1.99,-4.11,3.55
19300000,9,31.213077,-96.355506,4211.29,113.66,10.59,906.77,8.31,12.25,50.9,-12.39,-6.84,2.38,-0.21,0.04,0.84,1.71,-4.01,3.65
19300100,8,31.213052,-96.355476,4183.07,109.91,11.43,907.48,8.31,12.25,50.9,-12.63,-6.84,2.2,0,-0.05,0.74,1.89,-4.57,3.5
19300100,8,31.213052,-96.355476,4183.07,109.91,11.43,908.43,8.31,12.25,51.4,-12.33,-6.96,2.44,-0.1,-0.03,0.58,2.05,-4.28,3.47
19300200,9,31.213041,-96.355468,4151.57,122.79,4.65,909.38,8.31,12.25,52.4,-12.21,-6.9,2.44,-0.09,0.01,0.69,1.75,-4.06,3.6
19300300,9,31.213031,-96.355461,4123.69,122.79,4.65,910.01,8.38,12.5,52.4,-12.33,-6.9,2.38,0.02,-0.07,0.53,1.66,-4.23,3.53
19300300,9,31.213031,-96.355461,4123.69,138.76,4.6,910.4,8.38,12.5,52.8,-12.33,-6.9,2.5,-0.03,-0.07,0.9,1.59,-4.26,3.6
19300400,9,31.213024,-96.355445,4093.18,132.69,3.98,911.19,8.38,12.5,53.4,-12.45,-7.08,2.5,-0.11,-0.05,0.5,1.61,-4.53,3.63
19300500,9,31.213026,-96.355415,4062.99,132.69,3.98,911.9,8.38,12.5,53.4,-12.08,-6.9,2.38,-0.01,0.22,0.96,2.13,-4.57,3.58
19300600,9,31.213033,-96.355346,4029.53,121.09,7.64,912.93,8.38,12.5,53.4,-12.51,-6.9,2.62,-0.03,-0.1,0.6,1.7,-3.99,3.7
19300600,9,31.213033,-96.355346,4029.53,103.53,14.65,913.87,8.38,12.5,53.4,-12.39,-6.96,2.62,-0.12,0.03,0.54,1.54,-4.23,3.66
19300700,9,31.213048,-96.35527,3997.38,86.38,14.13,914.43,8.44,12.75,53.8,-12.08,-7.08,2.5,0.02,0.1,0.84,1.84,-4.46,3.47
19300800,9,31.213064,-96.355216,3962.93,85.45,10.87,915.22,8.44,12.75,54.4,-12.63,-6.71,2.56,-0.02,-0.07,0.77,1.59,-4.35,3.58
19300800,9,31.213064,-96.355216,3962.93,85.45,10.87,915.61,8.44,12.75,54.4,-12.45,-6.96,2.38,-0.15,0.13,0.49,1.7,-4.72,3.82
19300900,9,31.213088,-96.355201,3929.13,85.45,10.87,916.4,8.44,12.75,54.4,-12.57,-6.84,2.26,-0.05,0.32,0.78,2.3,-4.48,3.66
19301000,9,31.213098,-96.355155,3893.7,85.45,10.87,917.03,8.44,12.5,54.4,-12.08,-6.77,2.62,-0.07,-0.03,0.84,2.11,-4.57,3.54
19301100,9,31.2131,-96.355087,3856.63,85.09,14.45,917.98,8.44,12.5,54.6,-12.39,-6.84,2.69,-0.1,-0.12,0.73,2.04,-4.59,3.52
19301200,9,31.213117,-96.355026,3819.23,85.09,14.45,918.77,8.44,12.5,54.6,-12.39,-6.77,2.38,0.1,0.03,0.54,2.09,-4.64,3.59
19301200,9,31.213117,-96.355026,3819.23,85.09,14.45,919.55,8.44,12.5,54.5,-12.15,-7.08,2.38,-0.06,0.13,0.8,1.75,-4.41,3.49
19301300,9,31.21313,-96.354988,3782.81,79.2,6.38,920.5,8.44,12.25,54.8,-12.45,-6.9,2.81,-0.13,-0.26,1.1,2.12,-4.63,3.6
19301400,9,31.213125,-96.35498,3753.28,79.2,6.38,921.05,8.5,12.5,54.7,-12.57,-6.9,2.56,-0.17,0.17,0.93,2.28,-4.68,3.81
19301400,9,31.213125,-96.35498,3753.28,81.5,2.46,921.69,8.5,12.25,54.7,-12.39,-7.02,2.32,-0.07,0.19,0.49,2,-4.82,3.84
19301500,9,31.213104,-96.354957,3753.28,93.15,5.77,922.79,8.5,12.25,54.7,-12.45,-7.08,2.44,-0.18,-0.01,0.77,1.67,-4.53,3.59
19301600,9,31.213094,-96.354927,3753.28,92.73,5.35,923.18,8.5,12.25,54,-12.21,-6.9,2.44,-0.04,-0.04,0.68,1.89,-4.55,3.5
19301700,8,31.213104,-96.354904,3657.81,76.95,6.23,924.37,8.5,12.25,54.1,-12.45,-7.08,2.2,0.02,-0.03,0.64,1.67,-4.13,3.58
19301700,8,31.213104,-96.354904,3657.81,76.95,6.23,924.76,8.56,12.25,54.1,-12.51,-6.77,2.44,0.02,0.21,0.49,1.92,-4.62,3.54
19301800,9,31.213117,-96.354896,3629.59,51,4.5,925.31,8.5,12.25,53.6,-12.21,-6.84,2.5,-0.02,0.01,0.94,1.96,-4.25,3.46
19301900,9,31.213127,-96.354904,3599.08,41.06,4.53,926.26,8.56,12.25,54,-12.21,-6.59,2.56,-0.09,-0.06,0.46,1.54,-4.62,3.96
19301900,9,31.213127,-96.354904,3599.08,41.06,4.53,926.89,8.56,12.25,54,-12.57,-6.77,2.56,0.02,0.22,0.68,2.36,-4.48,3.76
19302100,9,31.213085,-96.354911,3541.67,32.33,3.13,928,8.56,12.25,54,-12.27,-6.96,2.2,-0.06,0.14,0.77,1.99,-4.17,3.49
19302100,9,31.213085,-96.354911,3541.67,32.33,3.13,928.63,8.56,12.25,53.6,-12.45,-6.77,2.5,-0.1,-0.07,0.91,2.03,-4.12,3.56
19302200,9,31.213088,-96.354881,3510.83,55.07,5.01,929.81,8.56,12.25,53.9,-12.15,-6.77,2.38,-0.07,-0.23,0.78,1.92,-4.03,3.61
19302300,9,31.21309,-96.354873,3479.99,55.07,5.01,930.36,8.56,12.25,53.9,-12.57,-6.9,2.38,-0.16,-0.29,0.36,1.87,-4.06,3.57
19302300,9,31.21309,-96.354873,3479.99,55.07,5.01,930.92,8.56,12.25,53.9,-12.27,-6.71,2.32,-0.14,-0.19,1.03,2.07,-4.5,3.53
19302400,9,31.213087,-96.354896,3479.99,352.31,8.14,931.86,8.56,12.25,53.6,-12.21,-6.96,2.69,-0.03,-0.03,0.72,1.77,-4.75,3.77
19302500,9,31.213079,-96.354949,3413.71,352.31,8.14,932.81,8.56,12.5,53.6,-12.39,-6.96,2.62,-0.16,-0.11,0.96,1.64,-4.42,3.57
19302600,9,31.213077,-96.35498,3381.56,292.13,6.65,933.36,8.56,12.5,53.4,-12.33,-6.96,2.81,0.02,-0.32,0.35,2.02,-4.24,3.55
19302600,9,31.213077,-96.35498,3381.56,292.13,6.65,934.55,8.56,12.5,53.4,-12.33,-7.02,2.5,-0.13,-0.22,0.71,1.94,-4.35,3.5
19302700,9,31.213069,-96.354988,3349.74,292.13,6.65,935.33,8.56,12.5,53.1,-12.51,-6.96,2.56,-0.08,-0.06,0.71,2.02,-4.57,3.58
19302800,9,31.21305,-96.354972,3317.59,233.33,6.33,935.89,8.56,12.5,53.5,-12.27,-6.53,2.5,-0.05,-0.08,0.77,2.11,-4.59,3.6
19302900,9,31.213026,-96.354965,3285.76,233.33,6.33,936.44,8.63,12.5,53.5,-12.51,-6.96,2.69,-0.06,-0.21,0.51,2.2,-4.45,3.6
19302900,9,31.213026,-96.354965,3285.76,233.33,6.33,937.46,8.56,12.5,53.2,-12.51,-7.08,2.32,-0.12,-0.18,0.71,2.01,-4.07,3.62
19303000,9,31.21301,-96.354988,3252.62,233.33,6.33,938.02,8.63,12.5,53.2,-12.51,-6.96,2.44,-0.2,-0.11,0.77,1.8,-3.97,3.69
19303100,9,31.213005,-96.355026,3219.49,254.29,11.61,939.2,8.63,12.5,53,-12.39,-6.9,2.62,-0.18,-0.07,0.57,1.5,-4.15,3.86
19303200,9,31.21301,-96.355072,3189.3,254.29,11.61,939.99,8.63,12.75,53,-12.39,-6.84,2.69,-0.21,-0.09,0.77,1.54,-4.3,3.68
19303200,9,31.21301,-96.355072,3189.3,254.29,11.61,940.38,8.69,12.75,53.7,-12.39,-6.77,2.62,-0.15,-0.1,0.93,1.77,-4.31,3.52
19303300,9,31.213041,-96.35511,3159.45,278.82,11.21,940.94,8.69,12.75,54.5,-12.7,-6.84,2.62,-0.05,-0.03,0.62,1.74,-4.4,3.53
19303400,9,31.213069,-96.355117,3126.31,292.91,7.84,941.73,8.63,12.5,54.7,-12.21,-6.77,2.44,-0.07,0.03,0.75,1.76,-4.42,3.52
19303400,9,31.213069,-96.355117,3126.31,292.91,7.84,942.51,8.63,12.5,54.7,-12.45,-6.65,2.5,-0.04,0.14,0.73,1.68,-4.46,3.59
19303500,9,31.213079,-96.355102,3094.16,304.37,3.66,943.62,8.69,12.75,54.7,-12.15,-7.14,2.56,-0.19,-0.03,0.71,1.71,-4,3.7
19303600,9,31.213069,-96.355102,3062.01,304.37,3.66,944.25,8.69,12.75,54.3,-12.39,-6.77,2.5,0.04,-0.22,0.72,2.3,-4.19,3.84
19303700,9,31.213054,-96.355133,3031.82,291.23,7.31,944.8,8.69,12.5,54.7,-12.45,-6.96,2.62,0.15,-0.31,0.8,1.92,-3.98,3.74
19303800,9,31.213075,-96.355163,2995.73,291.23,7.31,945.99,8.69,12.75,54.7,-12.33,-7.2,2.5,-0.13,0.11,1.05,1.68,-4.48,3.6
19303800,9,31.213075,-96.355163,2995.73,291.23,7.31,946.62,8.69,12.75,54.2,-12.33,-6.84,2.62,-0.07,0.02,0.76,1.93,-4.29,3.49
19303900,9,31.213096,-96.355171,2962.93,309.71,6.03,947.33,8.69,12.75,54.5,-12.63,-6.9,2.32,-0.12,0.11,0.55,1.76,-4.27,3.52
19304000,9,31.213121,-96.355178,2929.13,309.71,6.03,947.72,8.75,13,54.5,-12.27,-7.02,2.56,-0.25,0.1,0.64,1.88,-4.16,3.52
19304100,9,31.213127,-96.355194,2892.72,317.75,5.2,948.91,8.75,13,54.5,-12.21,-6.84,2.56,-0.13,0.1,0.78,1.52,-4.24,3.7
19304100,9,31.213127,-96.355194,2892.72,317.75,5.2,949.69,8.75,13,54.4,-12.57,-7.02,2.5,-0.22,0,0.3,1.53,-4.12,3.79
19304200,9,31.213121,-96.355224,2892.72,301.03,3.76,950.25,8.75,13,54.8,-12.33,-7.14,2.38,-0.15,-0.04,1.39,2.12,-4.35,3.54
19304300,9,31.213121,-96.355255,2829.4,292.09,6.97,951.19,8.75,13,54.8,-12.57,-7.14,2.56,0.08,0.15,0.36,1.87,-4.79,3.84
19304300,9,31.213121,-96.355255,2829.4,292.09,6.97,951.82,8.75,13.25,54.8,-12.51,-7.08,2.44,-0.16,-0.22,0.89,1.55,-4.51,3.75
19304400,9,31.213132,-96.355293,2829.4,295.47,7.03,952.77,8.81,11.75,54.1,-12.39,-6.84,2.44,-0.05,-0.02,0.78,1.74,-4.48,3.57
19304500,9,31.21315,-96.355308,2766.4,295.47,7.03,953.17,8.81,13.25,54.1,-12.33,-6.9,2.32,-0.01,-0.05,0.61,1.69,-4.41,3.55
19304600,9,31.213165,-96.35527,2737.53,333.95,6.57,954.43,8.81,13.25,54.1,-12.57,-6.65,2.69,-0.01,-0.01,0.59,1.89,-4.16,3.55
19304700,9,31.213172,-96.35527,2709.32,333.95,6.57,954.98,8.81,13.25,54.1,-12.51,-7.08,2.5,0.04,-0.39,0.7,2.08,-4.44,3.53
19304700,9,31.213172,-96.35527,2709.32,333.95,6.57,955.77,8.81,13.5,54,-12.15,-7.2,2.44,-0.1,0.02,0.99,1.77,-4.57,3.59
19304800,9,31.213184,-96.3553,2675.52,325.81,6.09,956.56,8.88,13.25,54.4,-12.45,-7.02,2.38,0.06,0.14,0.65,1.56,-4.6,3.82
19304900,9,31.213182,-96.355346,2643.7,325.81,6.09,957.51,8.81,13.25,54.4,-12.27,-6.59,2.5,-0.15,0.19,0.41,1.55,-4.58,3.86
19304900,9,31.213182,-96.355346,2643.7,274.06,10.99,958.14,8.88,13.5,54.4,-12.45,-7.14,2.5,-0.07,0.16,0.8,1.72,-4.63,3.68
19305000,9,31.213195,-96.3554,2643.7,281.19,10.22,958.69,8.81,13.5,53.7,-12.45,-7.14,2.75,-0.1,0.09,0.75,1.8,-4.55,3.55
19305100,9,31.21323,-96.355438,2577.43,301.4,13.08,959.64,8.94,13.5,54.2,-12.51,-6.71,2.44,-0.03,0.09,0.84,1.96,-4.36,3.49
19305200,9,31.213256,-96.355491,2544.29,301.4,13.08,960.27,8.88,13.5,54.2,-12.51,-6.96,2.5,0.06,0.19,0.84,2.07,-4.71,3.68
19305200,9,31.213256,-96.355491,2544.29,296.38,13.51,961.21,8.94,13.75,54.2,-12.39,-6.9,2.5,-0.04,0.03,0.72,1.88,-4.64,3.61
19305300,9,31.213274,-96.355545,2544.29,290.34,9.89,962,8.88,13.75,53.6,-12.57,-7.02,2.69,-0.06,-0.12,0.73,1.67,-4.55,3.63
19305400,9,31.213279,-96.355567,2484.25,289.59,5.88,962.95,8.94,13.75,53.9,-12.51,-6.9,2.5,-0.04,-0.08,0.67,1.66,-4.11,3.63
19305400,9,31.213279,-96.355567,2484.25,289.59,5.88,963.34,8.88,13.75,53.9,-12.63,-7.02,2.5,-0.05,-0.11,0.71,1.72,-4.05,3.63
19305500,9,31.213287,-96.355545,2455.38,296.14,3,964.69,8.88,13.75,53.9,-12.21,-7.08,2.69,-0.06,0.02,0.43,1.56,-4.18,3.67
19305600,9,31.213304,-96.355522,2424.87,296.14,3,965.47,8.94,13.75,53.3,-12.33,-6.9,2.69,-0.14,-0.03,0.71,1.59,-4.22,3.63
19305700,8,31.213335,-96.355506,2393.04,4.03,7.64,966.03,8.94,13.75,53.8,-12.57,-6.9,2.5,-0.18,-0.23,0.53,1.81,-4.13,3.57
19305800,9,31.213367,-96.355506,2360.89,4.03,7.64,966.82,8.94,13.75,53.8,-12.33,-7.32,2.32,-0.2,0.05,1.04,1.87,-4.64,3.63
19305800,9,31.213367,-96.355506,2360.89,4.03,7.64,967.45,8.94,13.75,53.3,-12.15,-6.84,2.5,-0.28,-0.15,0.42,1.54,-4.08,3.95
19305900,9,31.213397,-96.355552,2330.05,332.87,10.74,967.76,9,14,53.8,-12.33,-6.77,2.44,0.07,-0.26,0.34,2.03,-4.07,3.65
19310000,9,31.21342,-96.355567,2302.82,332.87,10.74,969.18,9,13.75,53.8,-12.57,-6.84,2.32,-0.09,0.17,0.78,1.79,-4.62,3.65
19310100,9,31.213447,-96.355567,2272.31,333.21,8.18,970.13,9,14,53.8,-12.27,-6.9,2.56,-0.12,-0.07,0.72,1.88,-4.02,3.62
19310100,9,31.213447,-96.355567,2272.31,336.39,6.16,970.37,9,14,53.8,-12.33,-6.84,2.56,-0.06,0.19,0.71,1.78,-4.42,3.51
19310200,9,31.213462,-96.355552,2272.31,351.82,4.71,971.31,9,13.75,53.9,-12.45,-6.96,2.62,-0.05,0.24,0.69,1.86,-4.49,3.52
19310300,9,31.213481,-96.355567,2213.91,350.11,4.37,972.26,9.06,14,53.8,-12.27,-6.96,2.56,-0.15,0,0.69,1.93,-4.3,3.5
19310300,9,31.213481,-96.355567,2213.91,350.11,4.37,972.65,9,14,53.8,-12.39,-6.77,2.81,-0.07,0.02,0.97,2.27,-4.42,3.67
19310400,9,31.213476,-96.355598,2183.73,350.11,4.37,973.44,9.06,14,53.4,-12.08,-7.02,2.69,0,0.24,0.32,2.23,-4.77,3.95
19310500,9,31.21346,-96.355636,2153.87,350.11,4.37,974.63,9.06,14,53.4,-12.39,-7.14,2.44,-0.18,0.01,1,1.48,-4.45,3.85
19310600,9,31.213464,-96.355651,2122.38,311.61,4.2,975.42,9.06,14.25,53.4,-12.33,-6.77,2.32,0.02,-0.07,0.83,1.83,-4.27,3.5
19310700,9,31.2135,-96.355659,2091.54,311.61,4.2,976.05,9.06,14,53.4,-12.39,-6.84,2.81,0.04,-0.03,0.7,1.68,-4.31,3.55
19310700,9,31.2135,-96.355659,2091.54,311.61,4.2,976.84,9.06,14,53.6,-12.51,-6.96,2.62,0.03,-0.02,0.64,2,-4.11,3.58
19310800,9,31.213525,-96.35569,2064.96,314.03,6.55,977.62,9.06,14.25,54,-12.51,-6.96,2.26,0,0.1,0.65,2.12,-4.54,3.58
19310900,9,31.213539,-96.35569,2035.76,314.03,6.55,978.57,9.06,14.25,54,-12.27,-6.96,2.5,-0.1,-0.03,0.63,1.71,-4.55,3.61
19310900,9,31.213539,-96.35569,2035.76,318.45,3.53,978.97,9.13,14.25,53.7,-12.33,-6.96,2.62,-0.02,-0.17,0.81,1.74,-4.33,3.5
19311000,9,31.213552,-96.355674,2035.76,343.83,5.11,979.91,9.13,14.25,54,-12.57,-6.9,2.26,-0.04,0.12,0.66,1.6,-4.31,3.62
19311100,9,31.213554,-96.355644,1978.67,36.53,5.67,980.7,9.13,14.25,54.1,-12.51,-6.77,2.38,0.03,-0.36,0.55,2.14,-4.21,3.6
19311200,9,31.213539,-96.355621,1953.41,36.53,5.67,981.73,9.13,14.25,54.1,-12.57,-6.96,2.69,-0.04,-0.12,0.92,2.09,-4.58,3.6
19311200,9,31.213539,-96.355621,1953.41,47.65,4.48,982.04,9.13,14.5,54.1,-12.21,-6.96,2.5,-0.12,0.23,0.08,2.11,-4.64,3.66
19311300,9,31.213506,-96.355636,1953.41,71.54,6.24,982.83,9.13,14.5,53.8,-12.21,-6.65,2.69,-0.07,0,0.73,2.17,-4.43,3.58
19311400,9,31.213489,-96.355659,1891.08,71.54,6.24,983.86,9.13,14.5,54.1,-12.39,-6.84,2.5,-0.05,0.19,0.68,2.2,-4.49,3.64
19311400,9,31.213489,-96.355659,1891.08,127.06,4.45,984.41,9.19,14.5,54.1,-12.39,-6.84,2.5,-0.07,0.14,0.6,1.97,-4.74,3.75
19311500,9,31.213479,-96.355674,1891.08,127.06,1.3,985.59,9.19,14.5,54.1,-12.57,-6.9,2.56,-0.05,0.18,0.81,1.94,-4.78,3.83
19311600,9,31.213485,-96.355667,1833.01,127.06,1.3,986.15,9.19,14.5,53.7,-12.39,-6.84,2.56,0,0.19,0.49,1.72,-4.67,3.73
19311700,9,31.2135,-96.355651,1803.15,99.71,4.93,987.49,9.19,14.75,54.1,-12.27,-6.96,2.56,-0.1,0.19,0.97,1.86,-4.46,3.51
19311800,9,31.213539,-96.355667,1774.93,99.71,4.93,988.12,9.25,14.75,54.1,-12.21,-6.84,2.38,-0.06,0.2,0.81,2.13,-4.45,3.56
19311800,9,31.213539,-96.355667,1774.93,99.71,4.93,988.83,9.19,14.75,53.6,-12.33,-7.14,2.5,-0.09,0.12,0.68,2.15,-4.46,3.57
19311900,9,31.213552,-96.35569,1744.09,63.93,4.53,989.62,9.25,14.75,53.9,-12.15,-7.08,2.44,-0.05,-0.02,0.64,2.13,-4.29,3.56
19312000,9,31.213535,-96.35572,1715.88,63.93,4.53,990.41,9.25,15,53.9,-12.27,-6.9,2.26,-0.02,-0.08,0.8,2.08,-4.04,3.66
19312100,9,31.213518,-96.355728,1687.34,115.4,4.99,991.2,9.25,15,53.9,-12.45,-6.77,2.62,-0.26,-0.11,0.49,1.44,-4.36,3.98
19312100,9,31.213518,-96.355728,1687.34,125.99,2.62,991.91,9.25,15,53.9,-12.51,-7.08,2.75,-0.04,0.49,0.62,1.85,-4.65,3.65
19312200,9,31.213514,-96.355712,1687.34,122.36,1.97,992.62,9.25,15,53.4,-12.27,-6.84,2.62,-0.07,-0.06,0.51,2.04,-4.3,3.52
19312300,8,31.213533,-96.355697,1625,91.59,6.5,993.64,9.25,15.25,54.2,-11.96,-7.02,2.5,-0.2,0.3,0.17,1.83,-4.18,3.54
19312300,8,31.213533,-96.355697,1625,91.59,6.5,994.04,9.31,15.25,54.2,-12.33,-6.71,2.56,-0.12,0.12,0.61,1.99,-4.21,3.51
19312400,9,31.21356,-96.355705,1590.22,91.59,6.5,994.98,9.31,15.25,54.3,-12.27,-6.84,2.44,-0.06,0.08,0.67,2.09,-4.29,3.53
19312500,8,31.213586,-96.355743,1559.06,91.59,6.5,995.77,9.31,15.25,54.3,-12.45,-7.08,2.32,-0.03,0.03,0.57,2.08,-4.42,3.53
19312600,9,31.213615,-96.355781,1529.2,317.41,7.57,996.88,9.31,15.25,54.8,-12.51,-6.77,2.44,-0.09,0.02,0.62,1.86,-4.6,3.59
19312700,9,31.213636,-96.355804,1498.36,317.41,7.57,997.35,9.31,15.5,54.8,-12.45,-7.14,2.32,-0.09,0.09,0.75,1.98,-4.66,3.66
19312700,9,31.213636,-96.355804,1498.36,317.41,7.57,997.9,9.31,15.5,54.6,-12.27,-6.96,2.32,-0.09,-0.05,0.63,2.13,-4.51,3.58
19312800,9,31.213649,-96.355812,1471.13,325.58,3.73,998.69,9.31,15.5,55.1,-12.39,-6.71,2.56,-0.11,0,1.1,1.93,-4.26,3.51
19312900,9,31.213663,-96.355796,1440.94,325.58,3.73,999.64,9.38,15.75,55.1,-12.39,-6.53,2.32,-0.11,0.11,0.59,1.63,-4.22,3.59
19312900,9,31.213663,-96.355796,1440.94,357.74,4.48,1000.27,9.38,15.75,55.1,-12.45,-7.26,2.38,-0.16,0.11,1,1.63,-4.47,3.63
19313000,9,31.213668,-96.355804,1440.94,356.33,2.28,1001.37,9.38,15.75,55.1,-12.63,-7.08,2.5,-0.17,-0.01,0.89,2.07,-4.55,3.57
19313100,9,31.213655,-96.35585,1440.94,328.93,8.9,1002.16,9.44,15.75,54.8,-12.51,-7.02,2.69,-0.06,-0.06,0.63,2.08,-4.08,3.65
19313200,8,31.213626,-96.35588,1340.22,295.04,6.9,1002.95,9.44,15.75,55.1,-12.57,-7.08,2.62,-0.27,-0.1,0.64,1.45,-4.26,3.98
19313200,8,31.213626,-96.35588,1340.22,295.04,6.9,1003.5,9.44,16,55.1,-12.27,-6.84,2.5,-0.12,-0.02,0.87,1.67,-4.66,3.76
19313300,9,31.213607,-96.35588,1315.29,295.04,6.9,1004.13,9.44,16,55,-12.57,-6.84,2.56,-0.04,0.01,0.81,2.01,-4.55,3.56
19313400,9,31.213638,-96.355888,1286.42,296.32,3.56,1004.69,9.44,16,55.6,-12.21,-7.14,2.56,-0.04,-0.06,0.62,1.93,-4.51,3.52
